Record_ID,URL_Limo,Date_Type,Date_1,Date_2,Language,Imprint_$a_$b_$c_$3_Place_Name_Date_of_Publication,Imprint_$e_$f_$g_Place_Name_Date_of_Manufacture,Physical_Extent_1,Physical_Extent_2,Color_Indication,Note_on_Content,ENGcontent,Source_of_Illustration,Main_Title,PlaceName1,Lat1,Long1,Object,PlaceName2,Lat2,Long2,PlaceName3,Lat3,Long3,PlaceName4,Lat4,Long4,Local_Subj_Building_Type,Local_Subj_Building,Local_Subj_Street,Local_Subj_Pano,Local_Subj_Event,Creator_Name1,Creator_Name 2,Creator_Name_$a3,Local_Uniform_Title_City1,Local_Uniform_Title_Category,(Typo)graphical_Terms_1,Inscriptions,Full_Inscription,URL_Digital_Object,URL_Thumbnail,Physical_Original
9984688950101488,"https://limo.libis.be/primo-explore/search?query=any,contains,9984688950101488&tab=all_content_tab&search_scope=ALL_CONTENT&vid=KULeuven&lang=en_US&offset=0",q,18uu,\\\\,fre,$c s.d°°° $3 1850-1900,,$c image: 178 x 243 mm,$c image with inscription: 190 x 243 mm.,$g Black-and-white,$a Gezicht op het klooster van de Engelse Zusters gelegen langs de Voer.,$a View of the convent of the English Sisters located along the river Voer.,"$a illustration from: Edward Van Even, Louvain monumental ou Description historique et artistique de tous les édifices civils et religieux de la dite ville, Leuven, Fonteyn, 1860.","$a Le Couvent des Nonnes Anglaises, à la Voer",Engelse Zusters/Le Couvent des Nonnes Anglaises ,50.878875,4.692156,,,,,,,,,,,$a VoL Building type$x monastery°°° $a VoL Building type$x churches (church buildings),,"$a VoL Street$x Leuven, Kapucijnenvoer (formerly: Vrijheidsstraat)",,,"$a Joos, A.°°° $4 art",,,$a Leuven,Religious buildings°°° Streets,$b lithograph(s),$b in the image: bottom left°°°$b outside the image: top left°°°$b outside the image: bottom center,"$a A. Joos.$b in de voorstelling: onderaan, links°°°$a Louvain mon.l$b buiten de voorstelling: bovenaan, links°°°$a LE COUVENT DES NONNES ANGLAISES, À LA VOER, FONDÉ EN 1609 ET SUPPRIMÉ EN 1798.$b buiten de voorstelling: onderaan, centraal",http://resolver.libis.be/IE978923/representation,http://resolver.libis.be/IE978923/thumbnail,KU Leuven Libraries BIBC BRES TA00393
9984691560101488,"https://limo.libis.be/primo-explore/search?query=any,contains,9984691560101488&tab=all_content_tab&search_scope=ALL_CONTENT&vid=KULeuven&lang=en_US&offset=0",q,18uu,\\\\,fre,$c s.d°°° $3 1850-1900,,$c image: 178 x 245 mm,$c image with inscription: 192 x 245 mm.,$g Black-and-white,$a Gezicht op het Klooster der dominicanessen.,$a Face of the Dominican Monastery.,"$a illustration from: Edward Van Even, Louvain monumental ou Description historique et artistique de tous les édifices civils et religieux de la dite ville, Leuven, Fonteyn, 1860.","$a Le Couvent des Dominicaines, fondé en 1652",Onze-Lieve-Vrouw-ten-Predikherenkerk,50.87893,4.6961,,,,,,,,,,,$a VoL Building type$x churches (church buildings),"$a VoL Building$x Leuven, Dominikanenessenklooster","$a VoL Street$x Leuven, Brouwersstraat (formerly: Predikherenstraat/Prekerenstraat)",,,"$a Joos, A.°°° $4 art",,,$a Leuven,Religious buildings°°° Streets,$b lithograph(s),$b in the image: bottom right°°°$b outside the image: top left°°°$b outside the image: bottom center,"$a A. Joos$b in de voorstelling: onderaan, rechts°°°$a Louvain mon.l$b buiten de voorstelling: bovenaan, links°°°$a LE COUVENT DES DOMINICAINES, FONDÉ EN 1652 ET SUPPRIMÉ EN 1783.$b buiten de voorstelling: onderaan, centraal",http://resolver.libis.be/IE978930/representation,http://resolver.libis.be/IE978930/thumbnail,KU Leuven Libraries BIBC BRES TA00394
9984691640101488,"https://limo.libis.be/primo-explore/search?query=any,contains,9984691640101488&tab=all_content_tab&search_scope=ALL_CONTENT&vid=KULeuven&lang=en_US&offset=0",q,18uu,\\\\,fre,$c s.d°°° $3 1850-1900,,$c image: 178 x 245 mm,$c image with inscription: 192 x 245 mm.,$g Black-and-white,$a Binnenaanzicht van het klooster van de dominicanessen.,$a Inside view of the Dominican monastery.,"$a illustration from: Edward Van Even, Louvain monumental ou Description historique et artistique de tous les édifices civils et religieux de la dite ville, Leuven, Fonteyn, 1860.","$a Vue intérieure du Couvent des Dominicaines, fondé en 1652",Onze-Lieve-Vrouw-ten-Predikherenkerk,50.87893,4.6961,,,,,,,,,,,$a VoL Building type$x churches (church buildings),"$a VoL Building$x Leuven, Dominikanenessenklooster",,,,"$a Joos, A.°°° $4 art",,,$a Leuven,Religious buildings,$b lithograph(s),$b in the image: bottom left°°°$b outside the image: top left°°°$b outside the image: bottom center,"$a A. Joos.$b in de voorstelling: onderaan, links°°°$a Louvain mon.l$b buiten de voorstelling: bovenaan, links°°°$a VUE INTÉRIEURE DU COUVENT DES DOMINICAINES, FONDÉ EN 1652 ET SUPPRIMÉ EN 1783.$b buiten de voorstelling: onderaan, centraal",http://resolver.libis.be/IE978937/representation,http://resolver.libis.be/IE978937/thumbnail,KU Leuven Libraries BIBC BRES TA00395
9984691840101488,"https://limo.libis.be/primo-explore/search?query=any,contains,9984691840101488&tab=all_content_tab&search_scope=ALL_CONTENT&vid=KULeuven&lang=en_US&offset=0",q,18uu,\\\\,fre,$c s.d°°° $3 1850-1900,,$c image: 153 x 226 mm,$c image with inscription: 176 x 226 mm.,$g Black-and-white,"$a Gezicht op het klooster van de Geschoeide Karmelitessen te Leuven met omheining, kerk met barkgevel op de achtergrond.","$a View of the convent of the Discalced Carmelites in Leuven with fence, church with baroque facade in the background.","$a illustration from: Edward Van Even, Louvain monumental ou Description historique et artistique de tous les édifices civils et religieux de la dite ville, Leuven, Fonteyn, 1860.",$a Le Couvent des Carmélites chaussées,Klooster der Ongeschoeide Karmelieten,50.87262,4.6994,,,,,,,,,,,$a VoL Building type$x churches (church buildings)°°° $a VoL Building type$x monastery,"$a VoL Building$x Leuven, Klooster van de Geschoeide Karmelietessen (Sint-Niklaas)","$a VoL Street$x Leuven, Vlamingenstraat (formerly: Brutusstraat)",,,"$a Joos, A.°°° $4 art°°° $3 graphic artist",,,$a Leuven,Religious buildings°°° Streets,$b lithograph(s),$b in the image: bottom right°°°$b outside the image: top left°°°$b outside the image: bottom center,"$a A. Joos. sc.$b in de voorstelling: onderaan, rechts°°°$a Louvain mon.l$b buiten de voorstelling: bovenaan, links°°°$a LE COUVENT DES CARMÉLITES CHAUSSÉES, / établi, en 1666, dans les locaux de l'ancien Hôpital St. Nicolas, rue N.D. aux fièvres, et supprimé en 1784.$b buiten de voorstelling: onderaan, centraal",http://resolver.libis.be/IE978944/representation,http://resolver.libis.be/IE978944/thumbnail,KU Leuven Libraries BIBC BRES TA00396
9984692080101488,"https://limo.libis.be/primo-explore/search?query=any,contains,9984692080101488&tab=all_content_tab&search_scope=ALL_CONTENT&vid=KULeuven&lang=en_US&offset=0",q,18uu,\\\\,fre,$c s.d°°° $3 1850-1900,,$c image: 172 x 237 mm,$c image with inscription: 190 x 237 mm.,$g Black-and-white,"$a Gezicht op de Sint-Jan-de-Doperkerk. Bovenaan, rechts een inzet met de voorstelling van de hoofdingang.","$a View of St. John the Baptist Church. At the top, on the right an inset depicting the main entrance.","$a illustration from: Edward Van Even, Louvain monumental ou Description historique et artistique de tous les édifices civils et religieux de la dite ville, Leuven, Fonteyn, 1860.","$a L'église du grand béguinage, bâtie en 1305","Sint-Jan-de-Doperkerk, Groot Begijnhof ",50.87138,4.69747,,,,,,,,,,,$a VoL Building type$x churches (church buildings)°°° $a VoL Building type$x begijnhofchurches°°° $a VoL Building type$x beguinages,"$a VoL Building$x Leuven, Sint-Jan-de-Doperkerk/Groot Begijnhof","$a VoL Street$x Leuven, Groot Begijnhof",,,"$a van Peteghem, Lodewijk Jozef°°° $g Belgian painter, draughtsman, etcher, lithographer°°° $d 1825-1900°°° $4 art°°° $3 designer and graphic artist",,,$a Leuven,Religious buildings°°° Streets,$b lithograph(s),$b in the image: top left°°°$b in the image: bottom right°°°$b outside the image: top left°°°$b outside the image: bottom center,"$a ( Porche de l'église. )$b inde voorstelling: bovenaan, links°°°$a L. Van Peteghem, Del.t & sculp.t$b in de voorstelling: onderaan, rechts°°°$a Louvain Monumental.$b buiten de voorstelling: bovenaan, links°°°$a L'ÉGLISE DU GRAND BEGUINAGE, BÂTIE EN 1305.$b buiten de voorstelling: onderaan, centraal",http://resolver.libis.be/IE978951/representation,http://resolver.libis.be/IE978951/thumbnail,KU Leuven Libraries BIBC BRES TA00397
9984692600101488,"https://limo.libis.be/primo-explore/search?query=any,contains,9984692600101488&tab=all_content_tab&search_scope=ALL_CONTENT&vid=KULeuven&lang=en_US&offset=0",q,18uu,\\\\,fre,$c s.d°°° $3 1850-1900,,$c image: 170 x 238 mm,$c image with inscription: 196 x 238 mm.,$g Black-and-white,$a Refugiehuis van de abdij van Park met bovenaan rechts wapenschild van abt Wyten. Refugiehuis van de abdij van Vlierbeek.,$a Refugue House of Park Abbey with on top right the coat of arms of Abbot Wyten. Refugue house of the abbey of Vlierbeek.,"$a illustration from: Edward Van Even, Louvain monumental ou Description historique et artistique de tous les édifices civils et religieux de la dite ville, Leuven, Fonteyn, 1860.",$a Partie du Refuge de l'Abbaye de Parc / Refuge de l'Abbaye de Vlierbeek,Abdij van Park,50.86428,4.71738,,,,,,,,,,,,"$a VoL Building$x Heverlee, Abdij van Park°°° $a VoL Building$x Kessel-Lo, Abdij van Vlierbeek","$a VoL Street$x Leuven, Minderbroedersstraat (formerly: Vredestraat)°°° $a VoL Street$x Leuven, Diestsestraat",,,"$a van Peteghem, Lodewijk Jozef°°° $g Belgian painter, draughtsman, etcher, lithographer°°° $d 1825-1900°°° $4 art°°° $3 designer and graphic artist",,,$a Leuven,Religious buildings°°° Streets,$b lithograph(s),$b in the image: top center°°°$b in the image: bottom center°°°$b in the image: bottom right°°°$b outside the image: top left°°°$b outside the image: bottom center,"$a Armoires de l'abbé A. Wyten. / NE QUID NIMIS$b in de voorstelling: bovenaan, centraal°°°$a LVP [monogram]$b in de voorstelling: onderaan, centraal°°°$a L.J. Van Peteghem, del.t & sculp.t$b in de voorstelling: onderaan, rechts°°°$a Louvain monumental.$b buiten de voorstelling: bovenaan, links°°°$a PARTIE DU REFUGE DE L' ABBAYE DE PARC, / Bâtie en 1502, d'après le plan de'Alard du Hamel / REFUGE DE L'ABBAYE DE VLIERBEEK, / 16.e Siecle.$b buiten de voorstelling: onderaan, centraal",http://resolver.libis.be/IE978958/representation,http://resolver.libis.be/IE978958/thumbnail,KU Leuven Libraries BIBC BRES TA00398
9984693070101488,"https://limo.libis.be/primo-explore/search?query=any,contains,9984693070101488&tab=all_content_tab&search_scope=ALL_CONTENT&vid=KULeuven&lang=en_US&offset=0",q,18uu,\\\\,fre,$c s.d°°° $3 1850-1900,,$c image: 239 x 175 mm,$c image with inscription: 259 x 175 mm.,$g Black-and-white,$a Gezicht op het Sint-Pietersziekenhuis met Romaanse Poort. Op de achtergrond is het stadhuis te zien.,$a View of St. Peter's Hospital with Romanesque Gate. In the background you can see the town hall.,"$a illustration from: Edward Van Even, Louvain monumental ou Description historique et artistique de tous les édifices civils et religieux de la dite ville, Leuven, Fonteyn, 1860.",$a L'ancien hôpital civil de Louvain.,Sint-Pietersziekenhuis,50.88006,4.69522,,,,,,,,,,,$a VoL Building type$x hospitals (gasthuizen (hospitals)),,"$a VoL Street$x Leuven, Brusselsestraat (formerly: Steenstraat/Wijngaardstraat)",,,"$a Joos, A.°°° $d 1825-1870°°° $4 art","$a Van Gobbelschroy, Bernard Vos°°° $g Belgian painter°°° $4 art",,$a Leuven,Civic buildings°°° Religious buildings°°° Streets,$b lithograph(s),$b in the image: bottom left°°°$b in the image: bottom right°°°$b outside the image: top left°°°$b outside the image: bottom center,"$a B.V.G.$b in de voorstelling: onderaan, links°°°$a A.J.$b in de voorstelling: onderaan, rechts°°°$a Louvain mon.l$b buiten de voorstelling: bovenaan, links°°°$a L'ANCIEN HÔPITAL CIVIL DE LOUVAIN. - XIIIe ET XVe SIÈCLES. / (La porte, qui est de style Roman, fut bâtie en 1223.)$b buiten de voorstelling: onderaan, centraal",http://resolver.libis.be/IE978965/representation,http://resolver.libis.be/IE978965/thumbnail,KU Leuven Libraries BIBC BRES TA00399
9984693170101488,"https://limo.libis.be/primo-explore/search?query=any,contains,9984693170101488&tab=all_content_tab&search_scope=ALL_CONTENT&vid=KULeuven&lang=en_US&offset=0",q,18uu,\\\\,fre,$c s.d°°° $3 1850-1900,,$c image: 156 x 230 mm,$c image with inscription: 174 x 230 mm.,$g Black-and-white,$a Gezicht op het gasthuis van Sint-Laurens.,$a View of St. Lawrence's hospital.,"$a illustration from: Edward Van Even, Louvain monumental ou Description historique et artistique de tous les édifices civils et religieux de la dite ville, Leuven, Fonteyn, 1860.",$a Hospice et chapelle de St. Laurent,Gasthuis van Sint-Laurens,50.881167,4.690049,,,,,,,,,,,$a VoL Building type$x nursing homes°°° $a VoL Building type$x hospitals (gasthuizen (hospitals))°°° $a VoL Building type$x churches (church buildings),,"$a VoL Street$x Leuven, Brusselsestraat (formerly: Steenstraat/Wijngaardstraat)",,,"$a Joos, A.°°° $4 art",,,$a Leuven,Religious buildings°°° Streets,$b lithograph(s),$b in the image: bottom right°°°$b outside the image: top left°°°$b outside the image: bottom center,"$a A.J.$b in de voorstelling: onderaan, rechts°°°$a Louv. Mon.l$b buiten de voorstelling: bovenaan, links°°°$a HOSPICE ET CHAPELLE DE St LAURENT. (XV E SIÈCLE.)$b buiten de voorstelling: onderaan, centraal",http://resolver.libis.be/IE978972/representation,http://resolver.libis.be/IE978972/thumbnail,KU Leuven Libraries BIBC BRES TA00400
9984693240101488,"https://limo.libis.be/primo-explore/search?query=any,contains,9984693240101488&tab=all_content_tab&search_scope=ALL_CONTENT&vid=KULeuven&lang=en_US&offset=0",q,18uu,\\\\,fre,$c s.d°°° $3 1850-1900,,$c image: 154 x 215 mm,$c image with inscription: 184 x 215 mm.,$g Black-and-white,"$a Gezicht op het godshuis van Heylwegen met de vertrekken, gebouwd rond een tuin.","$a View of the Heylwegen mansion with its rooms, built around a garden.","$a illustration from: Edward Van Even, Louvain monumental ou Description historique et artistique de tous les édifices civils et religieux de la dite ville, Leuven, Fonteyn, 1860.","$a L'hospice van Heylwegen, fondé en 1555",Godshuis van Heylwegen,50.877767,4.691631,,,,,,,,,,,$a VoL Building type$x hospitals (gasthuizen (hospitals))°°° $a VoL Building type$x nursing homes,,"$a VoL Street$x Leuven, Minderbroedersstraat (formerly: Vredestraat)",,,"$a Otto, Henri°°° $g Belgian painter, active 19th C.°°° $4 art°°° $3 designer and graphic artist",,,$a Leuven,Religious buildings°°° Streets,$b lithograph(s),$b in the image: bottom left°°°$b outside the image: top left°°°$b outside the image: bottom center,"$a H. Otto Sculp.del.$b in de voorstelling: onderaan, links°°°$a Louvain Monumental.$b buiten de voorstelling: bovenaan, links°°°$a L'HOSPICE VAN HEYLWEGEN, FONDÉ EN 1555. / (Rue de Recollets)$b buiten de voorstelling: onderaan, centraal",http://resolver.libis.be/IE978979/representation,http://resolver.libis.be/IE978979/thumbnail,KU Leuven Libraries BIBC BRES TA00401
9984693370101488,"https://limo.libis.be/primo-explore/search?query=any,contains,9984693370101488&tab=all_content_tab&search_scope=ALL_CONTENT&vid=KULeuven&lang=en_US&offset=0",q,18uu,\\\\,fre,$c s.d°°° $3 1850-1900,,$c image: 174 x 241 mm,$c image with inscription: 189 x 241 mm.,$g Black-and-white,$a Gezicht op de ingangspoort van het Godshuis van Halvermeylen met trapgevel en drie beelden.,$a View of the entrance gate to the House of God of Halvermeylen with stepped gable and three statues.,"$a illustration from: Edward Van Even, Louvain monumental ou Description historique et artistique de tous les édifices civils et religieux de la dite ville, Leuven, Fonteyn, 1860.","$a Hospice van Halvermeylen, fondé en 1551",Godshuis van Halvermeylen,50.881112,4.690575,,,,,,,,,,,$a VoL Building type$x hospitals (gasthuizen (hospitals))°°° $a VoL Building type$x nursing homes,,"$a VoL Street$x Leuven, Brusselsestraat (formerly: Steenstraat/Wijngaardstraat)",,,"$a Joos, A.°°° $4 art",,,$a Leuven,Religious buildings°°° Streets,$b lithograph(s),$b in the image: bottom left°°°$b outside the image: top left°°°$b outside the image: bottom center,"$a A. Joos.$b in de voorstelling: onderaan, links°°°$a Lou. Mon.e$b buiten de voorstelling: bovenaan, links°°°$a L'HOSPICE VAN HALVERMEYLEN, FONDÉ EN 1551.$b buiten de voorstelling: onderaan, centraal",http://resolver.libis.be/IE978986/representation,http://resolver.libis.be/IE978986/thumbnail,KU Leuven Libraries BIBC BRES TA00402
9984693470101488,"https://limo.libis.be/primo-explore/search?query=any,contains,9984693470101488&tab=all_content_tab&search_scope=ALL_CONTENT&vid=KULeuven&lang=en_US&offset=0",q,18uu,\\\\,fre,$c s.d°°° $3 1850-1900,,$c image: 172 x 236 mm,$c image with inscription: 202 x 236 mm.,$g Black-and-white,$a Gezicht op het Godshuis 'De Vijf Wonden van Christus' te Leuven.,$a View of the house of God 'The Five Wounds of Christ' in Leuven.,"$a illustration from: Edward Van Even, Louvain monumental ou Description historique et artistique de tous les édifices civils et religieux de la dite ville, Leuven, Fonteyn, 1860.",$a Hospice des Cinq Plaies,Godshuis 'De Vijf Wonden van Christus' te Leuven,50.877756,4.691906,,,,,,,,,,,$a VoL Building type$x hospitals (gasthuizen (hospitals))°°° $a VoL Building type$x nursing homes,,"$a VoL Street$x Leuven, Minderbroedersstraat (formerly: Vredestraat)",,,"$a Otto, Henri°°° $g Belgian painter, active 19th C.°°° $4 art°°° $3 designer","$a van Peteghem, Lodewijk Jozef°°° $g Belgian painter, draughtsman, etcher, lithographer°°° $d 1825-1900°°° $4 art°°° $3 graphic artist",,$a Leuven,Religious buildings°°° Streets,$b lithograph(s),$b in the image: bottom left°°°$b in the image: bottom right°°°$b outside the image: top left°°°$b outside the image: bottom center,"$a H. Otto, del.$b in de voorstelling: onderaan, links°°°$a L. Van Peteghem, sculp.$b in de voorstelling: onderaan, rechts°°°$a Louvain Monumental.$b buiten de voorstelling: bovenaan, links°°°$a HOSPICE DES CINQ PLAIES. / (Rue des Recollets)$b buiten de voorstelling: onderaan, centraal",http://resolver.libis.be/IE978993/representation,http://resolver.libis.be/IE978993/thumbnail,KU Leuven Libraries BIBC BRES TA00403
9984693600101488,"https://limo.libis.be/primo-explore/search?query=any,contains,9984693600101488&tab=all_content_tab&search_scope=ALL_CONTENT&vid=KULeuven&lang=en_US&offset=0",q,18uu,\\\\,fre,$c s.d°°° $3 1850-1900,,$c image: 236 x 169 mm,$c image with inscription: 275 x 169 mm.,$g Black-and-white,"$a Gezicht op drie universitaire gebouwen: het Anatomisch Theater, de Vicus artium of het Kwartier van de Artes en de oude universiteitsbibliotheek met het uitbreidingsplan van 1778.","$a View of three university buildings: the Anatomical Theatre, the Vicus artium or Artes Quarter and the old university library with the 1778 expansion plan.","$a illustration from: Edward Van Even, Louvain monumental ou Description historique et artistique de tous les édifices civils et religieux de la dite ville, Leuven, Fonteyn, 1860.","$a Amphitéatre d'Anatomie / Le Vicum, local de la faculté des Arts / Local de la Bibliothèque de l'Université",Theatrum Anatomicum,50.87785,4.69174,,,,,,,,,,,$a VoL Building type$x university buildings,"$a VoL Building$x Leuven, Anatomisch Theater (Amphiteatrum anatomicum)",,,,"$a Otto, Henri°°° $g Belgian painter, active 19th C.°°° $4 art","$a van Peteghem, Lodewijk Jozef°°° $g Belgian painter, draughtsman, etcher, lithographer°°° $d 1825-1900°°° $4 art",,$a Leuven,University buildings°°° Streets,$b lithograph(s),$b in the image: distributed°°°$b in the image: bottom right°°°$b outside the image: top left°°°$b outside the image: bottom center,"$a coördinaten (1-3)$b in de voorstelling: verspreid°°°$a L. Van Peteghem, del. & sculp.$b in de voorstelling: onderaan, rechts°°°$a Louvain Monumental.$b buiten de voorstelling: bovenaan, links°°°$a 1 L'Amphiteâtre d'Anatomie, bâti en 1744. / 2 Le Vicum, local de la faculté des Arts, rebâti en 1766. / 3 Vue du Local de la Bibliothèque de l'Université, bâti en 1723, / avec le projet d'agrandissement présenté, en 1778, par L.t Dewez, architecte.$b buiten de voorstelling: onderaan, centraal",http://resolver.libis.be/IE979000/representation,http://resolver.libis.be/IE979000/thumbnail,KU Leuven Libraries BIBC BRES TA00404
9984740570101488,"https://limo.libis.be/primo-explore/search?query=any,contains,9984740570101488&tab=all_content_tab&search_scope=ALL_CONTENT&vid=KULeuven&lang=en_US&offset=0",q,18uu,\\\\,fre,$c s.d°°° $3 1850-1900,,$c image: 234 x 169 mm,$c image with inscription: 260 x 169 mm.,$g Black-and-white,"$a Gezicht op de pedagogie Het Varken. Onderaan gezicht op de hoofdingang van de pedagogie De Valk. Bovenaan de wapenschilden van de 4 pedagogieën: Het Varken, De Lelie, Het Kasteel en De Valk.","$a View of the Pedagogy The Pig. Bottom view of the main entrance of the pedagogy The Falcon. At the top the coats of arms of the 4 pedagogies: The Pig, The Lily, The Castle and The Falcon.","$a illustration from: Edward Van Even, Louvain monumental ou Description historique et artistique de tous les édifices civils et religieux de la dite ville, Leuven, Fonteyn, 1860.","$a Armoiries des Quatres Pédagogies: Le Porc, Le Lys, Le Château, Le Faucon",Pedagogie Het Varken,50.87711,4.70191,,Pedagogie De Valk,50.87792,4.70479,,,,,,,$a VoL Building type$x university buildings,,"$a VoL Street$x Leuven, Tiensestraat°°° $a VoL Street$x Leuven, Hogeschoolplein (formerly: Sint-Michielsplein)",,,"$a van Peteghem, Lodewijk Jozef°°° $g Belgian painter, draughtsman, etcher, lithographer°°° $d 1825-1900°°° $4 art°°° $3 designer and graphic artist",,,$a Leuven,University buildings°°° Streets,$b lithograph(s),$b in the image: top center°°°$b in the image: distributed°°°$b in the image: bottom right°°°$b outside the image: top left°°°$b outside the image: bottom center,"$a Armoiries des Quatres Pédagogies Le Porc / Le Lys / Le Château / Le Faucon$b in de voorstelling: bovenaan, centraal°°°$a 1 / 2 [coördinaten]$b in de voorstelling: verspreid°°°$a L. Van Peteghem del.t et Sculp.t$b in de voorstelling: onderaan, rechts°°°$a Louvain Monumental.$b buiten de voorstelling: bovenaan, links°°°$a 1. Intérieur de la Pédagogie du Porc, vue prise en 1650. / 2. Vue de la Pédagogie du Faucon, rébâtie en 1782. / (Actuellement l'Hôpital militaire.)$b buiten de voorstelling: onderaan, centraal",http://resolver.libis.be/IE979007/representation,http://resolver.libis.be/IE979007/thumbnail,KU Leuven Libraries BIBC BRES TA00405
9984740610101488,"https://limo.libis.be/primo-explore/search?query=any,contains,9984740610101488&tab=all_content_tab&search_scope=ALL_CONTENT&vid=KULeuven&lang=en_US&offset=0",q,18uu,\\\\,fre,$c s.d°°° $3 1850-1900,,$c image: 236 x 170 mm,$c image with inscription: 276 x 170 mm.,$g Black-and-white,"$a Gezicht op het Heilige Geestcollege, het College van Premonstreit en het Pauscollege.","$a View of the College of the Holy Spirit, the College of Premonitions and the College of the Pope.","$a illustration from: Edward Van Even, Louvain monumental ou Description historique et artistique de tous les édifices civils et religieux de la dite ville, Leuven, Fonteyn, 1860.",$a Le Collège du St. Esprit / Le Collège des Prémontrés / Le Collège du Pape,Heilige-Geestcollege,50.87685,4.70012,,College van Premonstreit,50.87558,4.70119,Pauscollege,50.87705,4.70321,,,,$a VoL Building type$x university buildings,"$a VoL Building$x Leuven, Heilige-Geestcollege (College van de Heilige Geest)°°° $a VoL Building$x Leuven, Pauscollege (Paus Adrianus VI-college)°°° $a VoL Building$x Leuven, Premonstreitcollege (College van Premonstreit, College van de Norbertijnen)","$a VoL Street$x Leuven, Naamsestraat (formerly: Sint-Michielsstraat/Proefstraat)°°° $a VoL Street$x Leuven, Hogeschoolplein (formerly: Sint-Michielsplein)",,,"$a van Peteghem, Lodewijk Jozef°°° $g Belgian painter, draughtsman, etcher, lithographer°°° $d 1825-1900°°° $4 art°°° $3 designer and graphic artist",,,$a Leuven,University buildings°°° Religious buildings°°° Streets,$b lithograph(s),$b in the image: distributed°°°$b in the image: bottom right°°°$b outside the image: top left°°°$b outside the image: bottom center,"$a 1 / 2 / 3 [coördinaten]$b in de voorstelling: verspreid°°°$a L. Van Peteghem del.t et Sculp.t$b in de voorstelling: onderaan, rechts°°°$a Louvain Monumental.$b buiten de voorstelling: bovenaan, links°°°$a 1 Le Collège du St. Eprit, rebâtie en 1719. / 2 Le Collège des Prémontrés, rebâti en 1733. / (actuellement cabinet de Physique et de minéralogie.) / 3 Le Collège du Pape, rebâtie en 1793.$b buiten de voorstelling: onderaan, centraal",http://resolver.libis.be/IE979014/representation,http://resolver.libis.be/IE979014/thumbnail,KU Leuven Libraries BIBC BRES TA00406
9984740720101488,"https://limo.libis.be/primo-explore/search?query=any,contains,9984740720101488&tab=all_content_tab&search_scope=ALL_CONTENT&vid=KULeuven&lang=en_US&offset=0",q,18uu,\\\\,fre,$c s.d°°° $3 1850-1900,,$c image: 233 x 169 mm,$c image with inscription: 271 x 169 mm.,$g Black-and-white,$a Gezicht op het College van Winckele en het College van De Bay met elk een wapenschild en wapenspreuk. Onderaan zijdelings gezicht op het Koningscollege.,"$a View of the College of Winckele and the College of The Bay, each with a coat of arms and motto. Bottom side face of the Kings College.","$a illustration from: Edward Van Even, Louvain monumental ou Description historique et artistique de tous les édifices civils et religieux de la dite ville, Leuven, Fonteyn, 1860.",$a Le Collège Winkel / Le Collège de Bay / Le Collège du Roi,College van Winckele,50.87765,4.70348,,z College van De Bay,,,z Koningscollege,,,,,,"$a VoL Building type$x universities (university building, university buildings)","$a VoL Building$x Leuven, College van Winckele (Winckeliuscollege)°°° $a VoL Building$x Leuven, Baiuscollege (College van De Bay)°°° $a VoL Building$x Leuven, Koningscollege (Collegium Regium)","$a VoL Street$x Leuven, Naamsestraat (formerly: Sint-Michielsstraat/Proefstraat)°°° $a VoL Street$x Leuven, Tiensestraat",,,"$a van Peteghem, Lodewijk Jozef°°° $g Belgian painter, draughtsman, etcher, lithographer°°° $d 1825-1900°°° $4 art°°° $3 designer and graphic artist",,,$a Leuven,University buildings°°° Streets,$b lithograph(s),"$b in the image: top right°°°$b in the image: middle, left°°°$b in the image: distributed°°°$b in the image: bottom right°°°$b outside the image: top left°°°$b outside the image: bottom center","$a DEUS DIRIGAT$b in de voorstelling: bovenaan, rechts°°°$a BON TROT DE BAY$b in de voorstelling: midden, links°°°$a 1 / 2 / 3 [coördinaten]$b in de voorstelling: verspreid°°°$a L. Van Peteghem delt. et sculpt.$b in de voorstelling: onderaan, rechts°°°$a Louvain Monumental.$b buiten de voorstelling: bovenaan, links°°°$a 1 Le Collège Winkel, rebati en 1750. / 2 Le Collège de Bay, rebati en 1751. / 3. Le Collège du Roi, rebati en 1779.$b buiten de voorstelling: onderaan, centraal",http://resolver.libis.be/IE979021/representation,http://resolver.libis.be/IE979021/thumbnail,KU Leuven Libraries BIBC BRES TA00408
